,customer_id,age,gender_cd,region_size,foreign_flg,entrepreneur_flg,auto_flg,traveler_flg,partnership_flg,child_amt,realty_type,segment_cd,bundle_nm,confirmed_income,predicted_income,product_cd,functional_cd,finish_dttm,state_talk_time_sec,wo_hit_status_result_desc,wo_hit_status_reason_desc,employee_id,emp_age,emp_age_new,emp_gender_cd,emp_children_cnt,emp_work_months_cnt,emp_citizenship_country_cd,emp_marital_status_cd
7059,302093810,22.0,M,,,,,,,,,,,,,MVNO,Incoming,2023-04-03 21:00:00,48.0,"Дозвон, Отказ",Переведен в мобайл/банк,16515.0,40.0,38.0,,,102.0,,
7060,384937008,41.0,F,,,,,,,,,,,,,Debit Cards,Meeting,2022-02-28 17:00:00,166.0,"Дозвон, Успешно",Назначена встреча,80760.0,52.0,49.0,W,,11.0,,
7061,472358908,32.0,F,,,,,,,,,,,,,Debit Cards,Cold,2023-08-09 17:00:00,45.0,"Дозвон, Отказ",Действующий клиент,160374.0,27.0,25.0,W,,11.0,,
7062,500448359,48.0,F,,,,,,,,,,,,,Debit Cards,Cold,2024-09-25 19:00:00,105.0,"Дозвон, Отказ",Дебетовая карта не нужна,185018.0,54.0,54.0,W,,20.0,,
7063,428694735,27.0,M,town,0.0,0.0,1.0,0.0,0.0,0.0,Нет своего жилья,t_09 (36),Pro,,,Credit Cards,Preapprove,2023-11-27 13:00:00,44.0,"Дозвон, Отказ",Кредитная карта не нужна,240046.0,31.0,33.0,W,,,Россия,Холост/не замужем
7064,400257285,39.0,F,town,0.0,0.0,0.0,0.0,1.0,1.0,Нет своего жилья,t_10 (40),Pro,,,MVNO,Cold,2022-06-30 15:00:00,24.0,"Дозвон, Отказ",Другое,39044.0,28.0,26.0,W,,44.0,,
7065,320405318,31.0,M,,,,,,,,,,Pro,,,Cash Loan,Afterfilling,2023-03-21 12:00:00,762.0,"Дозвон, Успешно",Нет собственного жилья,110471.0,24.0,22.0,W,,9.0,,
7066,473229081,17.0,F,town,0.0,0.0,0.0,0.0,1.0,0.0,Нет своего жилья,t_12 (44),,,,Debit Cards,Afterfilling,2023-09-14 12:00:00,24.0,"Дозвон, Отказ",Не хочет ДК,185018.0,54.0,53.0,W,,7.0,,
7067,450904527,56.0,F,urban,0.0,1.0,0.0,0.0,1.0,0.0,Квартира,u_03 (13),,,,Credit Cards,Preapprove,2023-10-27 09:00:00,24.0,"Дозвон, Отказ",Не звонить,201459.0,44.0,43.0,W,3.0,1.0,Россия,Разведен (а)
7068,127409857,37.0,M,urban,0.0,0.0,1.0,0.0,0.0,0.0,Квартира,u_04 (14),,,,Credit Cards,Preapprove,2024-03-18 15:00:00,19.0,"Дозвон, Отказ",Кредитная карта не нужна,258084.0,25.0,24.0,M,,0.0,Россия,Холост/не замужем
7069,397222555,48.0,F,,,,,,,,,,,,,Credit Cards,Preapprove,2023-06-23 08:00:00,42.0,"Дозвон, Отказ",Кредитная карта не нужна,110118.0,40.0,39.0,W,,,,
7070,377555107,35.0,F,msk,0.0,0.0,1.0,0.0,1.0,0.0,Квартира,m_07 (18),,,,Credit Cards,Preapprove,2023-08-18 18:00:00,31.0,"Дозвон, Отказ",Кредитная карта не нужна,214266.0,46.0,44.0,W,,,,
7071,429760453,50.0,F,town,0.0,0.0,1.0,0.0,0.0,1.0,Нет своего жилья,t_06 (28),,,,Credit Cards,Preapprove,2024-06-03 12:00:00,31.0,"Дозвон, Отказ",Кредитная карта не нужна,267273.0,34.0,34.0,W,,,,
7072,185751542,45.0,F,,,,,,,,,,,,,Credit Cards,Preapprove,2022-08-02 19:00:00,21.0,"Дозвон, Отказ",Отказ прослушать предложение,155140.0,27.0,25.0,W,,1.0,,
7073,349650677,36.0,M,rural,0.0,0.0,1.0,0.0,0.0,0.0,Нет своего жилья,r_03 (20),,,,Credit Cards,Preapprove,2023-08-10 15:00:00,27.0,"Дозвон, Отказ",Кредитная карта не нужна,196765.0,27.0,26.0,M,,3.0,,
7074,376363228,46.0,F,,,,,,,,,,,,,Debit Cards,Utilization,2022-05-26 15:00:00,213.0,"Дозвон, Отказ",Не знает когда будет пользоваться,40200.0,46.0,44.0,W,,93.0,,
7075,133800942,66.0,F,,,,,,,,,,,,,Credit Cards,Preapprove,2022-12-06 14:00:00,63.0,"Дозвон, Отказ",Отказ прослушать предложение,108145.0,49.0,47.0,W,,15.0,,
7076,146488201,36.0,M,msk,0.0,0.0,1.0,0.0,1.0,1.0,Квартира,m_08 (21),,8457.3,,Cash Loan,Preapprove,2023-11-23 14:00:00,38.0,"Дозвон, Отказ",Кредит уже не нужен,233329.0,26.0,25.0,W,,1.0,Россия,Холост/не замужем
7077,482997955,49.0,M,town,0.0,0.0,1.0,0.0,1.0,1.0,Нет своего жилья,t_06 (28),,,,Credit Cards,Preapprove,2024-04-16 15:00:00,42.0,"Дозвон, Отказ",Отказ прослушать предложение,266482.0,24.0,24.0,M,,0.0,,
7078,10557812,62.0,F,,,,,,,,,,,,,Credit Cards,Afterfilling,2023-07-22 12:00:00,12.0,"Дозвон, Отказ",Отказ прослушать предложение,210791.0,27.0,26.0,W,,,,
7079,71311835,39.0,M,urban,0.0,1.0,1.0,0.0,1.0,1.0,Нет своего жилья,u_04 (14),Pro,,19513.7,MVNO,Cold,2024-10-11 17:00:00,189.0,"Дозвон, Успешно",Назначена встреча,279851.0,18.0,19.0,W,,,,
7080,149309491,49.0,F,msk,0.0,0.0,0.0,0.0,1.0,0.0,Нет своего жилья,m_08 (21),Pro,,,MVNO,Afterfilling,2023-04-03 14:00:00,141.0,"Дозвон, Успешно",Назначена встреча,168175.0,22.0,20.0,M,,5.0,,
7081,379096039,19.0,M,town,0.0,0.0,0.0,0.0,0.0,0.0,Нет своего жилья,t_09 (36),Pro,,,Credit Cards,Preapprove,2023-12-28 16:00:00,7.0,"Дозвон, Отказ",Третье лицо,239661.0,46.0,45.0,W,,0.0,,
7082,378911858,29.0,M,town,0.0,0.0,0.0,0.0,1.0,0.0,Нет своего жилья,t_05 (19),Pro,14248.99,,Casco,Afterfilling,2023-08-29 09:00:00,39.0,"Дозвон, Отказ",Не интересно КАСКО;Нет авто,3021.0,54.0,53.0,W,,74.0,,
7083,481176889,47.0,M,rural,0.0,0.0,0.0,0.0,1.0,1.0,Нет своего жилья,r_06 (33),,,,Credit Cards,Preapprove,2023-08-01 11:00:00,29.0,"Дозвон, Отказ",Кредитная карта не нужна,138455.0,24.0,23.0,W,,14.0,,
7084,399449531,22.0,M,urban,0.0,1.0,1.0,0.0,1.0,0.0,Квартира,u_02 (5),Premium,,57823.5,Cash Loan,Upsell,2023-05-08 10:00:00,105.0,"Дозвон, Отказ",Другое,172745.0,39.0,38.0,W,,6.0,,
7085,520530880,28.0,M,urban,0.0,0.0,0.0,0.0,0.0,0.0,Нет своего жилья,u_07 (27),,,,Debit Cards,Meeting,2023-08-30 19:00:00,223.0,"Дозвон, Отказ",Пользуется картой без пластика,209376.0,45.0,44.0,W,,1.0,Россия,Холост/не замужем
7086,2174326,31.0,F,town,0.0,0.0,0.0,0.0,1.0,1.0,Нет своего жилья,t_10 (40),,,,MVNO,Afterfilling,2022-12-18 12:00:00,37.0,"Дозвон, Отказ",Отказ прослушать предложение,6745.0,50.0,48.0,W,,70.0,,
7087,186228951,66.0,F,,,,,,,,,,,,,Credit Cards,Preapprove,2024-06-17 13:00:00,59.0,"Дозвон, Отказ",Кредитная карта не нужна,40200.0,46.0,46.0,W,,118.0,,
7088,445206807,35.0,F,,,,,,,,,,,,,Credit Cards,Preapprove,2023-04-26 14:00:00,21.0,"Дозвон, Отказ",Отказ прослушать предложение,108145.0,49.0,48.0,W,,19.0,,
7089,111053765,21.0,F,msk,0.0,0.0,0.0,0.0,1.0,0.0,Квартира,m_07 (18),Pro,,,Credit Cards,Meeting,2022-03-06 17:00:00,105.0,"Дозвон, Успешно",Назначена встреча,80687.0,59.0,56.0,W,,12.0,,
7090,65826014,50.0,F,rural,0.0,1.0,1.0,0.0,1.0,0.0,Нет своего жилья,r_01 (6),,,21220.3,MVNO,Afterfilling,2024-08-14 16:00:00,12.0,"Дозвон, Отказ",Не звонить / резкий негатив,289289.0,19.0,18.0,M,,0.0,,
7091,521294493,38.0,M,,,,,,,,,,,,,Debit Cards,Meeting,2024-03-28 10:00:00,60.0,"Дозвон, Отказ",Заявку не оставлял,242217.0,29.0,31.0,W,,3.0,Россия,Холост/не замужем
7092,154581905,32.0,F,urban,0.0,0.0,0.0,0.0,0.0,0.0,Квартира,u_07 (27),,,,Investment,Utilization,2024-04-10 15:00:00,30.0,"Дозвон, Отказ",Не хочет разбираться,237626.0,47.0,46.0,W,,5.0,Россия,Холост/не замужем
7093,373628186,,,,,,,,,,,,,,,Credit Cards,Preapprove,2024-06-14 14:00:00,29.0,"Дозвон, Отказ",Отказ прослушать предложение,267540.0,36.0,35.0,W,,2.0,,
7094,378789413,37.0,F,urban,0.0,1.0,1.0,0.0,1.0,2.0,Нет своего жилья,u_01 (3),,,,Credit Cards,Preapprove,2023-04-13 14:00:00,21.0,"Дозвон, Отказ",Кредитная карта не нужна,191371.0,35.0,33.0,,,0.0,,
7095,498928841,43.0,F,urban,0.0,0.0,0.0,0.0,0.0,0.0,Нет своего жилья,u_07 (27),,,,Credit Cards,Utilization,2023-04-10 14:00:00,32.0,"Дозвон, Отказ",Отказ прослушать предложение,97044.0,54.0,52.0,W,,22.0,,
7096,271837052,33.0,M,urban,0.0,1.0,1.0,0.0,1.0,0.0,Квартира,u_02 (5),Pro,,20251.33,Credit Cards,Meeting,2024-06-11 16:00:00,232.0,"Дозвон, Отказ",Пользуется картой без пластика,209376.0,45.0,44.0,W,,11.0,Россия,Холост/не замужем
7097,348266892,18.0,M,msk,0.0,0.0,0.0,0.0,1.0,0.0,Нет своего жилья,m_11 (34),,,,Credit Cards,Preapprove,2022-07-26 15:00:00,38.0,"Дозвон, Отказ",Другое,155872.0,23.0,20.0,,,0.0,,
7098,472873643,37.0,F,town,0.0,0.0,0.0,0.0,1.0,0.0,Квартира,t_07 (29),,,,Credit Cards,Utilization,2023-01-05 15:00:00,83.0,"Дозвон, Успешно",Готов использовать карту,40600.0,76.0,75.0,W,,58.0,,
7099,401091997,21.0,M,town,0.0,0.0,1.0,0.0,1.0,0.0,Жилой дом,t_05 (19),,,,Credit Cards,Preapprove,2023-07-27 08:00:00,27.0,"Дозвон, Отказ",Кредитная карта не нужна,203268.0,25.0,24.0,W,,2.0,,
7100,271552689,35.0,M,town,0.0,0.0,1.0,0.0,1.0,1.0,Нет своего жилья,t_07 (29),,,,Credit Cards,Preapprove,2022-08-12 11:00:00,451.0,"Дозвон, Успешно",Назначена встреча,109997.0,67.0,64.0,,,26.0,,
7101,455034422,31.0,M,,,,,,,,,,,,,Credit Cards,Preapprove,2023-02-04 17:00:00,8.0,"Дозвон, Отказ",Отказ прослушать предложение,185018.0,54.0,53.0,W,,0.0,,
7102,529814285,37.0,F,town,0.0,0.0,0.0,0.0,0.0,1.0,Квартира,t_10 (40),,,,Cash Loan,Preapprove,2024-06-07 16:00:00,26.0,"Дозвон, Отказ",Третье лицо,210248.0,37.0,37.0,W,,10.0,Россия,Холост/не замужем
7103,120281116,30.0,F,,,,,,,,,,,20823.5,16681.27,MVNO,Afterfilling,2024-06-22 13:00:00,62.0,"Дозвон, Отказ",Другое,274997.0,21.0,21.0,M,,1.0,,
7104,211645478,50.0,F,,,,,,,,,,,,,Credit Cards,Preapprove,2024-07-23 14:00:00,25.0,"Дозвон, Отказ",Отказ прослушать предложение,239973.0,19.0,18.0,M,,,,
7105,106171251,57.0,M,,,,,,,,,,,,,Cash Loan,Preapprove,2023-06-21 13:00:00,41.0,"Дозвон, Отказ",Кредит уже не нужен,191371.0,35.0,33.0,W,,3.0,,
7106,125439799,34.0,M,town,0.0,1.0,0.0,0.0,1.0,0.0,Квартира,t_01 (4),Pro,,,Credit Cards,Meeting,2023-09-22 15:00:00,66.0,"Дозвон, Отказ",Другое,209376.0,45.0,44.0,W,,2.0,Россия,Холост/не замужем
7107,261792161,52.0,M,rural,0.0,0.0,1.0,0.0,0.0,0.0,Нет своего жилья,r_06 (33),Pro,,14731.5,Credit Cards,Preapprove,2024-08-29 11:00:00,298.0,"Дозвон, Успешно",Назначена встреча,289723.0,34.0,34.0,W,,0.0,Россия,Холост/не замужем
7108,432622343,20.0,M,town,0.0,0.0,0.0,0.0,0.0,0.0,Нет своего жилья,t_09 (36),Premium,,,Credit Cards,Preapprove,2024-04-12 16:00:00,6.0,"Дозвон, Отказ",Отказ прослушать предложение,209376.0,45.0,44.0,W,,9.0,Россия,Холост/не замужем
7109,529272091,18.0,M,,,,,,,,,,,,,Investment,Utilization,2023-10-27 08:00:00,52.0,"Дозвон, Отказ",Отказ от диалога,121213.0,28.0,27.0,M,,0.0,Россия,Холост/не замужем
7110,374441678,41.0,F,,,,,,,,,,,,,Credit Cards,Preapprove,2024-05-08 09:00:00,10.0,"Дозвон, Отказ",Не звонить,271206.0,19.0,18.0,W,,0.0,,
7111,434142052,42.0,M,town,0.0,0.0,0.0,0.0,1.0,0.0,Нет своего жилья,t_04 (16),Pro,,12881.21,Credit Cards,Meeting,2024-01-20 17:00:00,44.0,"Дозвон, Отказ",Другое,209376.0,45.0,44.0,W,,6.0,Россия,Холост/не замужем
7112,450701912,19.0,M,rural,0.0,0.0,1.0,0.0,1.0,0.0,Нет своего жилья,r_04 (22),,,,MVNO,Afterfilling,2023-02-09 14:00:00,93.0,"Дозвон, Отказ",Другое,168175.0,22.0,20.0,M,,4.0,,
7113,483661244,33.0,F,town,0.0,0.0,0.0,0.0,0.0,0.0,Нет своего жилья,t_10 (40),,,,Credit Cards,Preapprove,2024-05-13 10:00:00,33.0,"Дозвон, Отказ",Отказ прослушать предложение,267904.0,49.0,48.0,W,,0.0,,
7114,383382575,22.0,M,urban,0.0,0.0,0.0,0.0,0.0,0.0,Нет своего жилья,u_05 (17),Pro,,,Credit Cards,Downsell,2023-11-23 17:00:00,85.0,"Дозвон, Отказ",Кредитная карта не нужна,232388.0,20.0,19.0,W,,1.0,,
7115,125394604,29.0,M,urban,0.0,0.0,1.0,0.0,0.0,0.0,Квартира,u_02 (5),Pro,,,Credit Cards,Preapprove,2024-03-27 11:00:00,33.0,"Дозвон, Отказ",Кредитная карта не нужна,257775.0,21.0,21.0,W,,1.0,,
7116,146413315,26.0,M,msk,0.0,1.0,1.0,0.0,1.0,0.0,Квартира,m_05 (12),,,,Casco,Afterfilling,2022-10-28 16:00:00,26.0,"Дозвон, Отказ",Не интересно КАСКО;Застраховался в другой СК,3021.0,54.0,52.0,W,,64.0,,
7117,296005364,27.0,M,urban,0.0,0.0,1.0,0.0,1.0,0.0,Нет своего жилья,u_05 (17),,,,Car Loan,Agreement,2024-04-04 10:00:00,244.0,"Дозвон, Успешно",Назначена встреча,7063.0,30.0,29.0,W,,83.0,,
7118,77789407,44.0,M,urban,0.0,0.0,1.0,0.0,1.0,1.0,Квартира,u_06 (23),,,,MVNO,Cold,2023-02-21 09:00:00,492.0,"Дозвон, Успешно",Назначена встреча,166428.0,20.0,18.0,M,,5.0,,
7119,75116470,30.0,M,,,,,,,,,,,,,Credit Cards,Preapprove,2024-02-29 20:00:00,66.0,"Дозвон, Отказ",Кредитная карта не нужна,259434.0,21.0,20.0,W,,0.0,,
7120,135268419,38.0,F,town,0.0,0.0,0.0,0.0,0.0,2.0,Квартира,t_07 (29),,,,Credit Cards,Preapprove,2023-03-10 11:00:00,36.0,"Дозвон, Отказ",Кредитная карта не нужна,189764.0,50.0,48.0,W,,0.0,,
7121,372936501,57.0,M,,,,,,,,,,,,,Credit Cards,Afterfilling,2022-11-23 13:00:00,45.0,"Дозвон, Отказ",Левый контакт,17498.0,61.0,59.0,W,,80.0,,
7122,373491590,22.0,M,msk,0.0,0.0,0.0,0.0,0.0,0.0,Нет своего жилья,m_11 (34),,9313.1,13613.3,Credit Cards,Preapprove,2024-09-12 16:00:00,52.0,"Дозвон, Отказ",Кредитная карта не нужна,258720.0,31.0,31.0,W,,6.0,,
7123,348781693,21.0,F,urban,0.0,0.0,0.0,0.0,1.0,0.0,Нет своего жилья,u_05 (17),,,,Cash Loan,Preapprove,2024-05-07 16:00:00,37.0,"Дозвон, Отказ",Кредит уже не нужен,215719.0,27.0,28.0,M,,8.0,,
7124,298785042,35.0,M,msk,0.0,0.0,1.0,0.0,1.0,0.0,Квартира,m_07 (18),,,,Credit Cards,Preapprove,2023-12-07 11:00:00,18.0,"Дозвон, Отказ",Отказ прослушать предложение,244921.0,46.0,45.0,W,,0.0,,
7125,469570300,37.0,M,msk,0.0,0.0,1.0,0.0,0.0,0.0,Нет своего жилья,m_06 (15),Pro,,14546.2,MVNO,Afterfilling,2024-07-30 11:00:00,57.0,"Дозвон, Отказ",Устраивает свой оператор,281751.0,18.0,18.0,W,,1.0,,
7126,278649128,19.0,M,msk,0.0,0.0,0.0,0.0,0.0,0.0,Нет своего жилья,m_10 (26),,,,Credit Cards,Preapprove,2023-02-27 17:00:00,17.0,"Дозвон, Отказ",Кредитная карта не нужна,139863.0,29.0,29.0,W,,,,
7127,294463215,44.0,F,,,,,,,,,,,,,Credit Cards,Preapprove,2022-08-19 09:00:00,36.0,"Дозвон, Отказ",Кредит уже не нужен,135931.0,39.0,37.0,,,6.0,,
7128,518477805,,,,,,,,,,,,,,,Cash Loan,Upsell,2023-10-02 09:00:00,25.0,"Дозвон, Отказ",Другое,171390.0,29.0,27.0,W,,,,
7129,192727023,34.0,M,,,,,,,,,,,,,Credit Cards,Preapprove,2022-05-03 17:00:00,9.0,"Дозвон, Отказ",Отказ прослушать предложение,110807.0,28.0,25.0,W,,6.0,,
7130,379115609,51.0,F,town,0.0,0.0,0.0,0.0,1.0,1.0,Жилой дом,t_01 (4),Pro,,,MVNO,Afterfilling,2023-01-30 12:00:00,36.0,"Дозвон, Отказ",Устраивает свой оператор,166428.0,20.0,18.0,M,,4.0,,
7131,320033693,64.0,M,urban,0.0,0.0,0.0,0.0,0.0,1.0,Нет своего жилья,u_03 (13),,,27823.5,Credit Cards,Preapprove,2024-01-04 11:00:00,22.0,"Дозвон, Отказ",Кредитная карта не нужна,221573.0,56.0,56.0,W,,1.0,,
7132,194717690,37.0,M,,,,,,,,,,,,,Car Loan,Agreement,2023-11-03 11:00:00,178.0,"Дозвон, Отказ",Высокая ставка по кредиту,200908.0,29.0,28.0,W,,,,
7133,470934097,,,,,,,,,,,,,,,Debit Cards,Meeting,2022-11-14 21:00:00,251.0,"Дозвон, Успешно",Назначена встреча,107585.0,22.0,21.0,W,,,,
7134,449252369,34.0,M,urban,0.0,0.0,1.0,0.0,1.0,0.0,Квартира,u_04 (14),Pro,,,MVNO,Cold,2022-12-16 15:00:00,9.0,"Дозвон, Отказ",Другое,168175.0,22.0,20.0,M,,2.0,,
7135,506014236,35.0,F,rural,0.0,0.0,0.0,0.0,1.0,1.0,Нет своего жилья,r_07 (37),Pro,,,MVNO,Cold,2023-07-07 12:00:00,22.0,"Дозвон, Отказ",Отказ прослушать предложение,175459.0,21.0,20.0,M,,7.0,,
7136,109324454,32.0,F,town,0.0,0.0,0.0,0.0,1.0,0.0,Квартира,t_04 (16),Pro,,,Credit Cards,Preapprove,2023-04-19 14:00:00,14.0,"Дозвон, Отказ",Отказ прослушать предложение,188943.0,19.0,18.0,,,1.0,,
7137,383449525,34.0,F,,,,,,,,,,,,,Credit Cards,Preapprove,2023-12-21 15:00:00,21.0,"Дозвон, Отказ",Кредитная карта не нужна,244597.0,21.0,20.0,M,,0.0,,
7138,262409457,19.0,F,,,,,,,,,,,,,Cash Loan,Incoming,2022-02-21 16:00:00,87.0,"Дозвон, Отказ",Нет потребности в кредите,33882.0,40.0,38.0,W,,63.0,,
7139,449434041,25.0,M,rural,0.0,0.0,0.0,0.0,1.0,0.0,Нет своего жилья,r_08 (38),Pro,,,Investment,Reutilization,2024-03-20 12:00:00,10.0,"Дозвон, Отказ",отказ от диалога,245620.0,22.0,23.0,W,,3.0,Россия,Холост/не замужем
7140,276670173,25.0,F,rural,0.0,0.0,0.0,0.0,0.0,0.0,Нет своего жилья,r_02 (7),Pro,,,Credit Cards,Preapprove,2023-10-23 14:00:00,134.0,"Дозвон, Отказ",Кредитная карта не нужна,210791.0,27.0,26.0,W,,,,
7141,399079067,40.0,M,rural,0.0,0.0,1.0,0.0,1.0,0.0,Нет своего жилья,r_03 (20),,17823.5,17476.3,Secured Loan,Upsell,2024-10-06 12:00:00,73.0,"Дозвон, Отказ",Отказ по всем продуктам,209308.0,20.0,20.0,W,,15.0,,
7142,121645765,58.0,M,,,,,,,,,,,,,Credit Cards,Preapprove,2024-06-28 09:00:00,72.0,"Дозвон, Отказ",Кредитная карта не нужна,278478.0,20.0,20.0,M,,0.0,,
7143,276953242,40.0,M,urban,0.0,1.0,1.0,0.0,1.0,0.0,Нет своего жилья,u_01 (3),,21823.5,21823.5,Credit Cards,Preapprove,2024-02-28 09:00:00,59.0,"Дозвон, Отказ",Клиент ранее отказался,80760.0,52.0,51.0,W,,35.0,,
7144,394997929,32.0,M,,,,,,,,,,,,,Credit Cards,Utilization,2022-01-24 12:00:00,60.0,"Дозвон, Отказ",Не знает когда будет пользоваться,16625.0,46.0,43.0,W,,38.0,,
7145,511993447,22.0,F,town,0.0,0.0,0.0,0.0,0.0,0.0,Квартира,t_09 (36),,,14110.66,Credit Cards,Preapprove,2024-04-19 15:00:00,37.0,"Дозвон, Отказ",Другой банк,255720.0,49.0,48.0,W,,2.0,,
7146,149034677,36.0,M,town,0.0,0.0,0.0,0.0,1.0,1.0,Нет своего жилья,t_04 (16),Pro,,17323.5,Credit Cards,Meeting,2023-11-16 14:00:00,55.0,"Дозвон, Отказ",Не нужен продукт,209376.0,45.0,44.0,W,,4.0,Россия,Холост/не замужем
7147,347330056,42.0,F,,,,,,,,,,,,,Cash Loan,Agreement,2024-01-07 14:00:00,46.0,"Дозвон, Отказ",Кредит уже не нужен,205492.0,33.0,32.0,W,,6.0,,
7148,166743748,24.0,M,,,,,,,,,,,,,Credit Cards,Preapprove,2022-01-24 06:00:00,12.0,"Дозвон, Отказ",Отказ прослушать предложение,116194.0,21.0,18.0,,,3.0,,
7149,511587051,35.0,M,town,0.0,0.0,0.0,0.0,0.0,0.0,Нет своего жилья,t_10 (40),Pro,,,MVNO,Afterfilling,2024-04-29 17:00:00,60.0,"Дозвон, Успешно",Назначена встреча,16515.0,40.0,40.0,M,,115.0,,
7150,305538513,42.0,M,msk,0.0,0.0,0.0,0.0,0.0,0.0,Квартира,m_08 (21),,,,Debit Cards,Utilization,2024-06-07 10:00:00,121.0,"Дозвон, Отказ",Пользуется картой другого банка,191315.0,22.0,22.0,W,,,,
7151,525643866,25.0,F,,,,,,,,,,Pro,,14642.21,Investment,Utilization,2024-03-19 09:00:00,50.0,"Дозвон, Отказ",Не хочет разбираться,180298.0,23.0,22.0,M,,14.0,,
7152,202339939,51.0,M,,,,,,,,,,,,,Credit Cards,Afterfilling,2024-02-29 09:00:00,38.0,"Дозвон, Отказ",Левый контакт,255720.0,49.0,48.0,W,,0.0,,
7153,388021371,32.0,M,urban,0.0,0.0,1.0,0.0,1.0,0.0,Квартира,u_07 (27),,,14323.5,MVNO,Cold,2022-09-26 08:00:00,8.0,"Дозвон, Отказ",Другое,39044.0,28.0,26.0,W,,47.0,,
7154,146990415,29.0,F,,,,,,,,,,,,,Credit Cards,Preapprove,2024-04-05 09:00:00,48.0,"Дозвон, Отказ",Другое,109957.0,31.0,31.0,W,,36.0,,
7155,172332383,40.0,M,urban,0.0,1.0,1.0,0.0,1.0,2.0,Квартира,u_04 (14),Pro,,,Investment,Utilization,2023-09-08 10:00:00,72.0,"Дозвон, Отказ",Сам разберётся,211108.0,21.0,20.0,M,,2.0,,
7156,174630232,34.0,M,,,,,,,,,,,,,MVNO,Afterfilling,2022-02-10 14:00:00,322.0,"Дозвон, Успешно",Назначена встреча,120847.0,36.0,34.0,,,3.0,,
7157,388803236,18.0,F,,,,,,,,,,,,,Credit Cards,Preapprove,2024-02-27 13:00:00,50.0,"Дозвон, Отказ",Другое,252736.0,51.0,50.0,W,,0.0,,
7158,376822012,18.0,M,town,0.0,0.0,0.0,0.0,0.0,0.0,Нет своего жилья,t_12 (44),,,,Cash Loan,Preapprove,2024-04-18 12:00:00,262.0,"Дозвон, Отказ",Отказ по всем продуктам,247828.0,21.0,20.0,W,,,,
7159,361755849,22.0,M,,,,,,,,,,,,,Credit Cards,Preapprove,2022-12-26 14:00:00,91.0,"Дозвон, Отказ",Другой банк,174824.0,37.0,35.0,W,,1.0,,
7160,471156728,55.0,F,,,,,,,,,,,,,Credit Cards,Utilization,2022-12-02 16:00:00,66.0,"Дозвон, Успешно",Готов использовать карту,97044.0,54.0,52.0,W,,18.0,,
7161,333232106,19.0,M,urban,0.0,0.0,1.0,0.0,0.0,0.0,Нет своего жилья,u_09 (32),,7933.28,,MVNO,Afterfilling,2024-03-22 11:00:00,74.0,"Дозвон, Отказ",Устраивает свой оператор,205474.0,20.0,19.0,M,,9.0,,
7162,400634537,40.0,M,urban,0.0,0.0,1.0,0.0,1.0,0.0,Квартира,u_06 (23),,9139.9,,Investment,Utilization,2023-03-25 15:00:00,525.0,"Дозвон, Успешно",Обещал утилизироваться самостоятельно,152852.0,25.0,23.0,W,,9.0,,
7163,372655609,58.0,M,,,,,,,,,,,,,Credit Cards,Preapprove,2024-07-31 08:00:00,16.0,"Дозвон, Отказ",Отказ прослушать предложение,12674.0,58.0,61.0,W,,85.0,,
7164,80389964,42.0,M,town,0.0,0.0,1.0,0.0,1.0,1.0,Квартира,t_04 (16),,,,Credit Cards,Preapprove,2022-08-18 15:00:00,26.0,"Дозвон, Отказ",Отказ прослушать предложение,139863.0,29.0,28.0,,,,,
7165,195201442,45.0,M,urban,0.0,0.0,1.0,0.0,0.0,0.0,Квартира,u_04 (14),,14976.29,,Cash Loan,Upsell,2023-05-07 21:00:00,45.0,"Дозвон, Отказ",Отказ прослушать предложение,194853.0,47.0,46.0,W,,1.0,,
7166,60437159,43.0,F,urban,0.0,0.0,1.0,0.0,1.0,1.0,Нет своего жилья,u_04 (14),,16527.88,20306.02,Secured Loan,Upsell,2024-09-13 08:00:00,271.0,"Дозвон, Успешно",Дозаполнение заявки,36735.0,61.0,61.0,W,,91.0,,
7167,435487793,46.0,F,,,,,,,,,,,,,MVNO,Cold,2023-08-21 11:00:00,35.0,"Дозвон, Отказ",Другое,205474.0,20.0,18.0,M,,2.0,,
7168,385363188,31.0,M,town,0.0,0.0,1.0,0.0,1.0,0.0,Нет своего жилья,t_07 (29),,,,Credit Cards,Preapprove,2024-04-08 18:00:00,20.0,"Дозвон, Отказ",Не звонить,109889.0,24.0,23.0,M,,51.0,,
7169,315076185,33.0,M,town,0.0,0.0,0.0,0.0,1.0,2.0,Нет своего жилья,t_04 (16),,,,Debit Cards,Utilization,2022-10-25 16:00:00,80.0,"Дозвон, Успешно",Готов использовать карту,154804.0,22.0,20.0,W,,3.0,,
7170,382453133,44.0,F,,,,,,,,,,Pro,,,Credit Cards,Preapprove,2024-07-25 14:00:00,62.0,"Дозвон, Отказ",Кредитная карта не нужна,160625.0,48.0,48.0,W,,23.0,,
7171,400518552,20.0,F,,,,,,,,,,Pro,,,Credit Cards,Preapprove,2023-09-21 13:00:00,48.0,"Дозвон, Отказ",Кредитная карта не нужна,201072.0,24.0,24.0,W,,4.0,,
7172,513866677,51.0,M,urban,0.0,0.0,0.0,0.0,1.0,0.0,Квартира,u_03 (13),Pro,22823.5,18974.5,Mortgage Insurance,Afterfilling,2024-08-23 09:00:00,204.0,"Дозвон, Отказ",Другое,136260.0,26.0,25.0,W,,30.0,Россия,
